freq,unit,c_unload,c_load,geo\TIME_PERIOD	2005 	2010 	2015 	2020 
A,PAS,BG41,LTXX,BG	: 	422 	: 	: 
A,PAS,BG41,LUXX,BG	: 	146 	492 	: 
A,PAS,BG41,MD,BG	: 	59 	: 	: 
A,PAS,BG41,MEXX,BG	: 	: 	191 	: 
A,PAS,BG41,MKXX,BG	: 	207 	: 	: 
A,PAS,BG41,NLXX,BG	: 	6290 	3838 	71740 
A,PAS,BG41,NOXX,BG	: 	9873 	3670 	2 
A,PAS,BG41,PL12,PL	: 	22 	5 	: 
A,PAS,BG41,PL21,PL	: 	3 	: 	: 
A,PAS,BG41,PL22,PL	: 	6 	1 	: 
A,PAS,BG41,PL41,PL	: 	1 	: 	: 
A,PAS,BG41,PLXX,BG	: 	136 	334 	2 
A,PAS,BG41,PTXX,BG	: 	: 	1748 	62 
A,PAS,BG41,ROXX,BG	: 	4642 	2527 	557 
A,PAS,BG41,RS,BG	: 	10170 	5551 	: 
A,PAS,BG41,RSXX,BG	: 	: 	: 	159 
A,PAS,BG41,RU,BG	: 	6568 	79 	: 
A,PAS,BG41,SEXX,BG	: 	12609 	6496 	3796 
A,PAS,BG41,SI01,SI	: 	26 	: 	: 
A,PAS,BG41,SI02,SI	: 	130 	: 	: 
A,PAS,BG41,SI03,SI	: 	: 	4 	: 
A,PAS,BG41,SI04,SI	: 	: 	20 	: 
A,PAS,BG41,SIXX,BG	: 	507 	762 	58 
A,PAS,BG41,SKXX,BG	: 	641 	181 	: 
A,PAS,BG41,TRXX,BG	: 	3039 	1342 	2826 
A,PAS,BG41,UA,BG	: 	3398 	29 	: 
A,PAS,BG41,UKXX,BG	: 	: 	: 	2746 
A,PAS,BG42,ATXX,BG	: 	9 	4 	: 
A,PAS,BG42,BG31,BG	: 	9652 	2448 	519 
A,PAS,BG42,BG32,BG	: 	31862 	28666 	6554 
A,PAS,BG42,BG33,BG	: 	60749 	37632 	24376 
A,PAS,BG42,BG34,BG	: 	239691 	143331 	121343 
A,PAS,BG42,BG41,BG	: 	710447 	532657 	389544 
A,PAS,BG42,BG42,BG	: 	6356658 	4911420 	4018717 
A,PAS,BG42,CHXX,BG	: 	16 	10 	1 
A,PAS,BG42,CZ01,CZ	: 	10 	: 	1 
A,PAS,BG42,CZ02,CZ	: 	10 	: 	: 
A,PAS,BG42,CZ06,CZ	: 	10 	3 	: 
A,PAS,BG42,CZ08,CZ	: 	: 	1 	: 
A,PAS,BG42,CZXX,BG	: 	2 	: 	1 
A,PAS,BG42,DEXX,BG	: 	: 	15 	2 
A,PAS,BG42,ELXX,BG	: 	: 	72 	: 
A,PAS,BG42,HR01,HR	: 	5 	: 	: 
A,PAS,BG42,HR03,HR	: 	: 	1 	: 
A,PAS,BG42,HRXX,BG	: 	18 	1 	: 
A,PAS,BG42,HU10,HU	: 	39 	: 	: 
A,PAS,BG42,HUXX,BG	: 	70 	2 	: 
A,PAS,BG42,ROXX,BG	: 	2 	54 	7 
A,PAS,BG42,RS,BG	: 	65 	13 	: 
A,PAS,BG42,RU,BG	: 	58 	: 	: 
A,PAS,BG42,SEXX,BG	: 	: 	: 	2 
A,PAS,BG42,SI01,SI	: 	2 	: 	: 
A,PAS,BG42,SI02,SI	: 	15 	: 	: 
A,PAS,BG42,SI04,SI	: 	: 	2 	: 
A,PAS,BG42,SIXX,BG	: 	2 	5 	: 
A,PAS,BG42,TRXX,BG	: 	4734 	10409 	511 
A,PAS,BGXX,AT13,AT	: 	: 	: c	: 
A,PAS,BGXX,CH04,CH	: 	: c	: 	: 
A,PAS,BGXX,ELXX,EL	: 	31642 	: 	131 
A,PAS,BGXX,HUXX,HU	: 	2688 	: c	: 
A,PAS,BGXX,SK01,SK	: 	304 	71 	: 
A,PAS,BGXX,SK02,SK	: 	74 	53 	: 
A,PAS,BGXX,SK03,SK	: 	94 	24 	: 
A,PAS,BGXX,SK04,SK	: 	176 	21 	: 
A,PAS,BGXX,SKXX,SK	: 	: 	381 	: 
A,PAS,BY,AT13,AT	: 	: 	: c	: 
A,PAS,BY,BE10,BE	600 	: 	: c	: 
A,PAS,BY,BE21,BE	48 	: 	: c	: 
A,PAS,BY,BE22,BE	19 	: 	: c	: 
A,PAS,BY,BE23,BE	50 	: 	: c	: 
A,PAS,BY,BE24,BE	19 	: 	: c	: 
A,PAS,BY,BE25,BE	56 	: 	: c	: 
A,PAS,BY,BE31,BE	2 	: 	: c	: 
A,PAS,BY,BE32,BE	41 	: 	: c	: 
A,PAS,BY,BE33,BE	185 	: 	: c	: 
A,PAS,BY,BE34,BE	43 	: 	: c	: 
A,PAS,BY,BE35,BE	2 	: 	: c	: 
A,PAS,BY,BG31,BG	: 	35 	: 	: 
A,PAS,BY,BG32,BG	: 	33 	: 	: 
A,PAS,BY,BG33,BG	: 	1799 	18 	: 
A,PAS,BY,BG34,BG	: 	52 	11 	: 
A,PAS,BY,BG41,BG	: 	149 	1 	: 
A,PAS,BY,BG42,BG	: 	34 	: 	: 
A,PAS,BY,CZ01,CZ	: 	870 	35 	240 
A,PAS,BY,CZ02,CZ	: 	20 	: 	: 
A,PAS,BY,CZ03,CZ	: 	40 	: 	: 
A,PAS,BY,CZ04,CZ	: 	90 	2 	: 
A,PAS,BY,CZ05,CZ	: 	70 	2 	12 
A,PAS,BY,CZ06,CZ	: 	110 	14 	1 
A,PAS,BY,CZ07,CZ	: 	110 	21 	29 
A,PAS,BY,CZ08,CZ	: 	110 	9 	71 
A,PAS,BY,DE11,DE	112 	: 	: 	: 
A,PAS,BY,DE12,DE	136 	: 	: 	: 
A,PAS,BY,DE13,DE	62 	: 	: 	: 
A,PAS,BY,DE14,DE	113 	: 	: 	: 
A,PAS,BY,DE21,DE	54 	: 	: 	: 
A,PAS,BY,DE22,DE	5 	: 	: 	: 
A,PAS,BY,DE23,DE	11 	: 	: 	: 
A,PAS,BY,DE24,DE	23 	: 	: 	: 
A,PAS,BY,DE25,DE	42 	: 	: 	: 
A,PAS,BY,DE26,DE	23 	: 	: 	: 
A,PAS,BY,DE27,DE	25 	: 	: 	: 
A,PAS,BY,DE30,DE	2148 	: 	: 	: 
A,PAS,BY,DE41,DE	364 	: 	: 	: 
A,PAS,BY,DE42,DE	16 	: 	: 	: 
A,PAS,BY,DE50,DE	54 	: 	: 	: 
A,PAS,BY,DE60,DE	116 	: 	: 	: 
A,PAS,BY,DE71,DE	92 	: 	: 	: 
A,PAS,BY,DE72,DE	57 	: 	: 	: 
A,PAS,BY,DE73,DE	44 	: 	: 	: 
A,PAS,BY,DE80,DE	31 	: 	: 	: 
A,PAS,BY,DE91,DE	50 	: 	: 	: 
A,PAS,BY,DE92,DE	523 	: 	: 	: 
A,PAS,BY,DE93,DE	26 	: 	: 	: 
A,PAS,BY,DE94,DE	155 	: 	: 	: 
A,PAS,BY,DEA1,DE	509 	: 	: 	: 
A,PAS,BY,DEA2,DE	531 	: 	: 	: 
A,PAS,BY,DEA3,DE	65 	: 	: 	: 
A,PAS,BY,DEA4,DE	204 	: 	: 	: 
A,PAS,BY,DEA5,DE	357 	: 	: 	: 
A,PAS,BY,DEB1,DE	40 	: 	: 	: 
A,PAS,BY,DEB2,DE	10 	: 	: 	: 
A,PAS,BY,DEB3,DE	63 	: 	: 	: 
A,PAS,BY,DEC0,DE	22 	: 	: 	: 
A,PAS,BY,DED1,DE	15 	: 	: 	: 
A,PAS,BY,DED2,DE	60 	: 	: 	: 
A,PAS,BY,DED3,DE	18 	: 	: 	: 
A,PAS,BY,DEE1,DE	8 	: 	: 	: 
A,PAS,BY,DEE2,DE	16 	: 	: 	: 
A,PAS,BY,DEE3,DE	17 	: 	: 	: 
A,PAS,BY,DEF0,DE	84 	: 	: 	: 
A,PAS,BY,DEG0,DE	36 	: 	: 	: 
A,PAS,BY,DK,DK	20 	: 	: 	: 
A,PAS,BY,FR10,FR	: 	: c	: 	: 
A,PAS,BY,FR82,FR	: 	: c	: 	: 
A,PAS,BY,HR01,HR	: 	3 	: 	: 
A,PAS,BY,LT,LT	30401 	54440 	156468 	14204 
A,PAS,BY,LU,LU	: 	: c	13 	: c
A,PAS,BY,LV,LV	19000 	: 	9285 	908 
A,PAS,BY,PL11,PL	454 	436 	85 	: 
A,PAS,BY,PL12,PL	15794 	14318 	3301 	: 
A,PAS,BY,PL21,PL	520 	528 	137 	: 
A,PAS,BY,PL22,PL	651 	597 	52 	: 
A,PAS,BY,PL31,PL	79933 	45837 	98354 	: 
A,PAS,BY,PL32,PL	11 	10 	: 	: 
A,PAS,BY,PL33,PL	47 	25 	: 	: 
A,PAS,BY,PL34,PL	74556 	50502 	31828 	: 
A,PAS,BY,PL41,PL	1346 	948 	77 	: 
A,PAS,BY,PL42,PL	669 	130 	11 	: 
A,PAS,BY,PL43,PL	575 	506 	6 	: 
A,PAS,BY,PL51,PL	400 	114 	6 	: 
A,PAS,BY,PL52,PL	17 	20 	2 	: 
A,PAS,BY,PL61,PL	100 	184 	34 	: 
A,PAS,BY,PL62,PL	66 	14 	9 	: 
A,PAS,BY,PL63,PL	704 	372 	43 	: 
A,PAS,BY,PL81,PL	: 	: 	: 	: c
A,PAS,BY,SI,SI	6 	: 	: 	: 
A,PAS,BY,SIXX,SI	: 	8 	: 	: 
A,PAS,BY,SK01,SK	: 	: 	31 	: 
A,PAS,BY,SK02,SK	: 	: 	11 	: 
A,PAS,BY,SK03,SK	: 	: 	: 	1 
A,PAS,CH01,AT12,CH	: 	: c	: c	: c
A,PAS,CH01,AT13,AT	: c	: c	: c	: c
A,PAS,CH01,AT13,CH	: 	: c	: c	: c
A,PAS,CH01,AT21,AT	: c	: c	: c	: c
A,PAS,CH01,AT22,AT	: c	: c	: c	: c
A,PAS,CH01,AT22,CH	: 	: c	: c	: c
A,PAS,CH01,AT31,AT	: c	: c	: c	: c
A,PAS,CH01,AT31,CH	: 	: c	: c	: c
A,PAS,CH01,AT32,AT	: c	: c	: c	: c
A,PAS,CH01,AT32,CH	: 	: c	: c	: c
A,PAS,CH01,AT33,AT	: c	: c	: c	: c
A,PAS,CH01,AT33,CH	: 	: c	: c	: c
A,PAS,CH01,AT34,AT	: c	: c	: c	: c
A,PAS,CH01,AT34,CH	: 	: c	: c	: c
A,PAS,CH01,BE10,BE	3729 	: 	: c	: 
A,PAS,CH01,BE21,BE	296 	: 	: c	: 
A,PAS,CH01,BE22,BE	7 	: 	: c	: 
A,PAS,CH01,BE23,BE	174 	: 	: c	: 
A,PAS,CH01,BE24,BE	97 	: 	: c	: 
A,PAS,CH01,BE25,BE	107 	: 	: c	: 
A,PAS,CH01,BE31,BE	89 	: 	: c	: 
A,PAS,CH01,BE32,BE	111 	: 	: c	: 
A,PAS,CH01,BE33,BE	294 	: 	: c	: 
A,PAS,CH01,BE34,BE	497 	: 	: c	: 
A,PAS,CH01,BE35,BE	553 	: 	: c	: 
A,PAS,CH01,BEXX,BE	161 	: 	: c	: 
A,PAS,CH01,BEXX,CH	: 	: c	: c	: c
A,PAS,CH01,CH01,CH	: 	: c	: c	: c
A,PAS,CH01,CH02,CH	: 	: c	: c	: c
A,PAS,CH01,CH03,CH	: 	: c	: c	: c
A,PAS,CH01,CH04,CH	: 	: c	: c	: c
A,PAS,CH01,CH05,CH	: 	: c	: c	: c
A,PAS,CH01,CH06,CH	: 	: c	: c	: c
A,PAS,CH01,CH07,CH	: 	: c	: c	: c
A,PAS,CH01,CZ01,CZ	40 	80 	7 	95 
A,PAS,CH01,CZ02,CZ	: 	: 	: 	2 
A,PAS,CH01,CZ03,CZ	10 	: 	7 	13 
A,PAS,CH01,CZ04,CZ	: 	10 	1 	6 
A,PAS,CH01,CZ06,CZ	10 	20 	6 	3 
A,PAS,CH01,CZ07,CZ	: 	: 	: 	1 
A,PAS,CH01,CZ08,CZ	: 	10 	1 	: 
A,PAS,CH01,DE11,CH	: 	: c	: c	: c
A,PAS,CH01,DE11,DE	4906 	: 	: 	: 
A,PAS,CH01,DE12,CH	: 	: c	: c	: c
A,PAS,CH01,DE12,DE	9244 	: 	: 	: 
A,PAS,CH01,DE13,CH	: 	: c	: c	: c
A,PAS,CH01,DE13,DE	5896 	: 	: 	: 
A,PAS,CH01,DE14,CH	: 	: c	: c	: c
A,PAS,CH01,DE14,DE	1390 	: 	: 	: 
A,PAS,CH01,DE21,CH	: 	: c	: c	: c
A,PAS,CH01,DE21,DE	5294 	: 	: 	: 
A,PAS,CH01,DE22,CH	: 	: c	: 	: 
A,PAS,CH01,DE22,DE	154 	: 	: 	: 
A,PAS,CH01,DE23,CH	: 	: c	: c	: c
A,PAS,CH01,DE23,DE	230 	: 	: 	: 
A,PAS,CH01,DE24,CH	: 	: c	: 	: 
A,PAS,CH01,DE24,DE	336 	: 	: 	: 
A,PAS,CH01,DE25,CH	: 	: c	: c	: c
A,PAS,CH01,DE25,DE	836 	: 	: 	: 
A,PAS,CH01,DE26,CH	: 	: 	: c	: c
A,PAS,CH01,DE26,DE	696 	: 	: 	: 
A,PAS,CH01,DE27,CH	: 	: c	: c	: c
A,PAS,CH01,DE27,DE	698 	: 	: 	: 
A,PAS,CH01,DE30,CH	: 	: c	: c	: c
A,PAS,CH01,DE30,DE	2154 	: 	: 	: 
A,PAS,CH01,DE40,CH	: 	: 	: c	: c
A,PAS,CH01,DE41,DE	43 	: 	: 	: 
A,PAS,CH01,DE42,DE	84 	: 	: 	: 
A,PAS,CH01,DE50,CH	: 	: c	: 	: 
A,PAS,CH01,DE50,DE	796 	: 	: 	: 
A,PAS,CH01,DE60,CH	: 	: c	: c	: c
A,PAS,CH01,DE60,DE	3646 	: 	: 	: 
A,PAS,CH01,DE71,CH	: 	: c	: c	: c
A,PAS,CH01,DE71,DE	9222 	: 	: 	: 
A,PAS,CH01,DE72,CH	: 	: c	: c	: c
A,PAS,CH01,DE72,DE	736 	: 	: 	: 
A,PAS,CH01,DE73,CH	: 	: c	: 	: 
A,PAS,CH01,DE73,DE	1210 	: 	: 	: 
A,PAS,CH01,DE80,DE	222 	: 	: 	: 
A,PAS,CH01,DE91,CH	: 	: c	: 	: 
A,PAS,CH01,DE91,DE	1362 	: 	: 	: 
A,PAS,CH01,DE92,CH	: 	: c	: c	: c
A,PAS,CH01,DE92,DE	2027 	: 	: 	: 
A,PAS,CH01,DE93,CH	: 	: c	: c	: c
A,PAS,CH01,DE93,DE	653 	: 	: 	: 
A,PAS,CH01,DE94,CH	: 	: c	: c	: c
A,PAS,CH01,DE94,DE	794 	: 	: 	: 
A,PAS,CH01,DEA1,CH	: 	: c	: c	: c
A,PAS,CH01,DEA1,DE	4917 	: 	: 	: 
A,PAS,CH01,DEA2,CH	: 	: c	: c	: c
A,PAS,CH01,DEA2,DE	7708 	: 	: 	: 
A,PAS,CH01,DEA3,CH	: 	: c	: 	: 
A,PAS,CH01,DEA3,DE	1280 	: 	: 	: 
A,PAS,CH01,DEA4,CH	: 	: c	: 	: 
A,PAS,CH01,DEA4,DE	976 	: 	: 	: 
A,PAS,CH01,DEA5,CH	: 	: c	: 	: 
A,PAS,CH01,DEA5,DE	2059 	: 	: 	: 
A,PAS,CH01,DEB1,CH	: 	: c	: c	: c
A,PAS,CH01,DEB1,DE	992 	: 	: 	: 
A,PAS,CH01,DEB2,CH	: 	: c	: 	: 
A,PAS,CH01,DEB2,DE	119 	: 	: 	: 
A,PAS,CH01,DEB3,CH	: 	: c	: c	: c
A,PAS,CH01,DEB3,DE	2855 	: 	: 	: 
A,PAS,CH01,DEC0,CH	: 	: c	: c	: c
A,PAS,CH01,DEC0,DE	548 	: 	: 	: 
A,PAS,CH01,DED1,CH	: 	: c	: 	: 
A,PAS,CH01,DED1,DE	125 	: 	: 	: 
A,PAS,CH01,DED2,CH	: 	: c	: 	: 
A,PAS,CH01,DED2,DE	410 	: 	: 	: 
A,PAS,CH01,DED3,CH	: 	: c	: 	: 
A,PAS,CH01,DED3,DE	440 	: 	: 	: 
A,PAS,CH01,DEE0,CH	: 	: c	: c	: c
A,PAS,CH01,DEE1,DE	39 	: 	: 	: 
A,PAS,CH01,DEE2,DE	120 	: 	: 	: 
A,PAS,CH01,DEE3,DE	390 	: 	: 	: 
A,PAS,CH01,DEF0,CH	: 	: c	: c	: c
A,PAS,CH01,DEF0,DE	1645 	: 	: 	: 
A,PAS,CH01,DEG0,CH	: 	: c	: c	: c
A,PAS,CH01,DEG0,DE	572 	: 	: 	: 
A,PAS,CH01,DK,DK	567 	: 	: 	: 
A,PAS,CH01,DKXX,CH	: 	: 	: c	: c
A,PAS,CH01,EG,CH	: 	: 	: c	: c
A,PAS,CH01,ESXX,CH	: 	: c	: c	: c
A,PAS,CH01,FR10,CH	: 	: c	: c	: c
A,PAS,CH01,FR10,FR	: c	: 	: 	: c
A,PAS,CH01,FR21,CH	: 	: c	: c	: 
A,PAS,CH01,FR21,FR	: c	: 	: 	: 
A,PAS,CH01,FR22,CH	: 	: c	: c	: 
A,PAS,CH01,FR22,FR	: c	: 	: 	: 
A,PAS,CH01,FR23,CH	: 	: c	: c	: 
A,PAS,CH01,FR23,FR	: c	: 	: 	: 
A,PAS,CH01,FR24,CH	: 	: c	: c	: 
A,PAS,CH01,FR24,FR	: c	: 	: 	: 
A,PAS,CH01,FR25,CH	: 	: c	: c	: 
A,PAS,CH01,FR25,FR	: c	: 	: 	: 
A,PAS,CH01,FR26,CH	: 	: c	: c	: 
A,PAS,CH01,FR26,FR	: c	: 	: 	: 
A,PAS,CH01,FR30,CH	: 	: c	: c	: 
A,PAS,CH01,FR30,FR	: c	: 	: 	: 
A,PAS,CH01,FR41,CH	: 	: c	: c	: 
A,PAS,CH01,FR41,FR	: c	: 	: 	: 
A,PAS,CH01,FR42,CH	: 	: c	: c	: 
A,PAS,CH01,FR42,FR	: c	: 	: 	: 
A,PAS,CH01,FR43,CH	: 	: c	: c	: 
A,PAS,CH01,FR43,FR	: c	: 	: 	: 
A,PAS,CH01,FR51,CH	: 	: c	: c	: 
A,PAS,CH01,FR51,FR	: c	: 	: 	: 
A,PAS,CH01,FR52,CH	: 	: c	: c	: 
A,PAS,CH01,FR52,FR	: c	: 	: 	: 
A,PAS,CH01,FR53,CH	: 	: c	: c	: 
A,PAS,CH01,FR53,FR	: c	: 	: 	: 
A,PAS,CH01,FR61,CH	: 	: c	: c	: 
A,PAS,CH01,FR61,FR	: c	: 	: 	: 
A,PAS,CH01,FR62,CH	: 	: c	: c	: 
A,PAS,CH01,FR62,FR	: c	: 	: 	: 
A,PAS,CH01,FR63,CH	: 	: c	: c	: 
A,PAS,CH01,FR63,FR	: c	: 	: 	: 
A,PAS,CH01,FR71,CH	: 	: c	: c	: 
A,PAS,CH01,FR71,FR	: c	: 	: 	: 
A,PAS,CH01,FR72,CH	: 	: c	: c	: 
A,PAS,CH01,FR72,FR	: c	: 	: 	: 
A,PAS,CH01,FR81,CH	: 	: c	: c	: 
A,PAS,CH01,FR81,FR	: c	: 	: 	: 
A,PAS,CH01,FR82,CH	: 	: c	: c	: 
A,PAS,CH01,FR82,FR	: c	: 	: 	: 
A,PAS,CH01,FR83,CH	: 	: 	: c	: 
A,PAS,CH01,FRB0,CH	: 	: 	: 	: c
A,PAS,CH01,FRB0,FR	: 	: 	: 	: c
A,PAS,CH01,FRC1,CH	: 	: 	: 	: c
A,PAS,CH01,FRC1,FR	: 	: 	: 	: c
A,PAS,CH01,FRC2,CH	: 	: 	: 	: c
A,PAS,CH01,FRC2,FR	: 	: 	: 	: c
A,PAS,CH01,FRD1,CH	: 	: 	: 	: c
A,PAS,CH01,FRD1,FR	: 	: 	: 	: c
A,PAS,CH01,FRD2,CH	: 	: 	: 	: c
A,PAS,CH01,FRD2,FR	: 	: 	: 	: c
A,PAS,CH01,FRE1,CH	: 	: 	: 	: c
A,PAS,CH01,FRE1,FR	: 	: 	: 	: c
A,PAS,CH01,FRE2,CH	: 	: 	: 	: c
A,PAS,CH01,FRE2,FR	: 	: 	: 	: c
A,PAS,CH01,FRF1,CH	: 	: 	: 	: c
A,PAS,CH01,FRF1,FR	: 	: 	: 	: c
A,PAS,CH01,FRF2,CH	: 	: 	: 	: c
A,PAS,CH01,FRF2,FR	: 	: 	: 	: c
A,PAS,CH01,FRF3,CH	: 	: 	: 	: c
A,PAS,CH01,FRF3,FR	: 	: 	: 	: c
A,PAS,CH01,FRG0,CH	: 	: 	: 	: c
A,PAS,CH01,FRG0,FR	: 	: 	: 	: c
A,PAS,CH01,FRH0,CH	: 	: 	: 	: c
A,PAS,CH01,FRH0,FR	: 	: 	: 	: c
A,PAS,CH01,FRI1,CH	: 	: 	: 	: c
A,PAS,CH01,FRI1,FR	: 	: 	: 	: c
A,PAS,CH01,FRI2,CH	: 	: 	: 	: c
A,PAS,CH01,FRI2,FR	: 	: 	: 	: c
A,PAS,CH01,FRI3,CH	: 	: 	: 	: c
A,PAS,CH01,FRI3,FR	: 	: 	: 	: c
A,PAS,CH01,FRJ1,CH	: 	: 	: 	: c
A,PAS,CH01,FRJ1,FR	: 	: 	: 	: c
A,PAS,CH01,FRJ2,CH	: 	: 	: 	: c
A,PAS,CH01,FRJ2,FR	: 	: 	: 	: c
A,PAS,CH01,FRK1,CH	: 	: 	: 	: c
A,PAS,CH01,FRK1,FR	: 	: 	: 	: c
A,PAS,CH01,FRK2,CH	: 	: 	: 	: c
A,PAS,CH01,FRK2,FR	: 	: 	: 	: c
A,PAS,CH01,FRL0,CH	: 	: 	: 	: c
A,PAS,CH01,FRL0,FR	: 	: 	: 	: c
A,PAS,CH01,FRM0,CH	: 	: 	: 	: c
A,PAS,CH01,FRXX,FR	: 	: 	: 	: c
A,PAS,CH01,HR01,HR	: 	10 	: 	: 
A,PAS,CH01,HR02,HR	: 	9 	: 	: 
A,PAS,CH01,HR03,HR	: 	: 	: 	1 
A,PAS,CH01,HR05,HR	: 	: 	: 	2 
A,PAS,CH01,HU10,HU	310 	: 	: 	: 
A,PAS,CH01,HUXX,CH	: 	: c	: 	: 
A,PAS,CH01,ITC1,CH	: 	: c	: c	: c
A,PAS,CH01,ITC1,IT	: c	: c	: c	: c
A,PAS,CH01,ITC2,IT	: c	: 	: 	: 
A,PAS,CH01,ITC3,CH	: 	: c	: c	: c
A,PAS,CH01,ITC3,IT	: c	: 	: 	: 
A,PAS,CH01,ITC4,CH	: 	: c	: c	: c
A,PAS,CH01,ITC4,IT	: c	: c	: c	: c
A,PAS,CH01,ITD1,CH	: 	: c	: 	: 
A,PAS,CH01,ITD1,IT	: c	: 	: 	: 
A,PAS,CH01,ITD2,IT	: c	: 	: 	: 
A,PAS,CH01,ITD3,CH	: 	: c	: 	: 
A,PAS,CH01,ITD3,IT	: c	: c	: 	: 
A,PAS,CH01,ITD4,CH	: 	: c	: 	: 
A,PAS,CH01,ITD4,IT	: c	: 	: 	: 
A,PAS,CH01,ITD5,CH	: 	: c	: 	: 
A,PAS,CH01,ITD5,IT	: c	: 	: 	: 
A,PAS,CH01,ITE1,CH	: 	: c	: 	: 
A,PAS,CH01,ITE1,IT	: c	: 	: 	: 
A,PAS,CH01,ITE2,CH	: 	: c	: 	: 
A,PAS,CH01,ITE2,IT	: c	: 	: 	: 
A,PAS,CH01,ITE3,CH	: 	: c	: 	: 
A,PAS,CH01,ITE3,IT	: c	: 	: 	: 
A,PAS,CH01,ITE4,CH	: 	: c	: 	: 
A,PAS,CH01,ITE4,IT	: c	: 	: 	: 
A,PAS,CH01,ITF1,CH	: 	: c	: 	: 
A,PAS,CH01,ITF1,IT	: c	: 	: 	: 
A,PAS,CH01,ITF2,IT	: c	: 	: 	: 
A,PAS,CH01,ITF3,CH	: 	: c	: c	: c
A,PAS,CH01,ITF3,IT	: c	: 	: 	: 
A,PAS,CH01,ITF4,CH	: 	: c	: 	: 
A,PAS,CH01,ITF4,IT	: c	: 	: 	: 
A,PAS,CH01,ITF5,IT	: c	: 	: 	: 
A,PAS,CH01,ITF6,CH	: 	: c	: 	: 
A,PAS,CH01,ITF6,IT	: c	: 	: 	: 
A,PAS,CH01,ITG1,CH	: 	: c	: c	: c
A,PAS,CH01,ITG1,IT	: c	: 	: 	: 
A,PAS,CH01,ITG2,CH	: 	: c	: c	: c
A,PAS,CH01,ITH3,CH	: 	: 	: c	: c
A,PAS,CH01,ITH3,IT	: 	: 	: c	: c
A,PAS,CH01,ITH5,CH	: 	: 	: c	: c
A,PAS,CH01,ITI1,CH	: 	: 	: c	: c
A,PAS,CH01,ITI2,CH	: 	: 	: c	: c
A,PAS,CH01,ITI4,CH	: 	: 	: c	: c
A,PAS,CH01,ITXX,IT	: c	: 	: 	: 
A,PAS,CH01,JP,CH	: 	: 	: c	: c
A,PAS,CH01,LU,LU	1979 	: c	1236 	: c
A,PAS,CH01,LUXX,CH	: 	: c	: c	: c
A,PAS,CH01,MC,CH	: 	: 	: c	: c
A,PAS,CH01,NL11,NL	161 	: c	: c	: c
A,PAS,CH01,NL12,NL	90 	: c	: 	: 
A,PAS,CH01,NL13,NL	57 	: c	: 	: 
A,PAS,CH01,NL21,NL	147 	: c	: c	: c
A,PAS,CH01,NL22,NL	1112 	: c	: c	: c
A,PAS,CH01,NL23,NL	14 	: c	: 	: 
A,PAS,CH01,NL31,NL	1162 	: c	: c	: c
A,PAS,CH01,NL32,NL	1320 	: c	: c	: c
A,PAS,CH01,NL33,NL	995 	: c	: c	: c
A,PAS,CH01,NL34,NL	17 	: c	: 	: 
A,PAS,CH01,NL41,NL	365 	: c	: c	: c
A,PAS,CH01,NL42,NL	146 	: c	: c	: c
A,PAS,CH01,NLXX,CH	: 	: c	: 	: 
A,PAS,CH01,PL12,PL	6 	: 	: 	: 
A,PAS,CH01,PL21,PL	12 	: 	: 	: 
A,PAS,CH01,PL61,PL	: 	2 	: 	: c
A,PAS,CH01,PL91,PL	: 	: 	: 	: c
A,PAS,CH01,ROXX,CH	: 	: c	: 	: 
A,PAS,CH01,SA,CH	: 	: 	: c	: c
A,PAS,CH01,SI01,SI	: 	61 	: 	: 
A,PAS,CH01,SI02,SI	: 	445 	: 	: 
A,PAS,CH01,SI04,SI	: 	: 	192 	109 
A,PAS,CH01,SIXX,CH	: 	: c	: 	: 
A,PAS,CH01,SK01,SK	14 	55 	31 	87 
A,PAS,CH01,SK02,SK	: 	9 	5 	19 
A,PAS,CH01,SK03,SK	: 	4 	: 	17 
A,PAS,CH01,SK04,SK	2 	2 	2 	15 
A,PAS,CH01,UKXX,CH	: 	: c	: c	: c
A,PAS,CH01,UNK,CH	: 	: c	: c	: c
A,PAS,CH01,US,CH	: 	: 	: c	: c
A,PAS,CH02,AT11,CH	: 	: c	: c	: c
A,PAS,CH02,AT12,CH	: 	: c	: c	: c
A,PAS,CH02,AT13,AT	: c	: c	: c	: c
A,PAS,CH02,AT13,CH	: 	: c	: c	: c
A,PAS,CH02,AT21,AT	: c	: c	: c	: c
A,PAS,CH02,AT21,CH	: 	: c	: c	: c
A,PAS,CH02,AT22,AT	: c	: c	: c	: c
A,PAS,CH02,AT22,CH	: 	: c	: c	: c
A,PAS,CH02,AT31,AT	: c	: c	: c	: c
A,PAS,CH02,AT31,CH	: 	: c	: c	: c
A,PAS,CH02,AT32,AT	: c	: c	: c	: c
A,PAS,CH02,AT32,CH	: 	: c	: c	: c
A,PAS,CH02,AT33,AT	: c	: c	: c	: c
A,PAS,CH02,AT33,CH	: 	: c	: c	: c
A,PAS,CH02,AT34,AT	: c	: c	: c	: c
A,PAS,CH02,AT34,CH	: 	: c	: c	: c
A,PAS,CH02,BE10,BE	3157 	: 	: c	: c
A,PAS,CH02,BE21,BE	431 	: 	: c	: c
A,PAS,CH02,BE22,BE	18 	: 	: c	: 
A,PAS,CH02,BE23,BE	207 	: 	: c	: 
A,PAS,CH02,BE24,BE	161 	: 	: c	: 
